Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
SWBI,"Smith & Wesson Brands, Inc.",9.9854,USD,-1.183572488866899,296558,0.4147244390917619,439384586.7663533,USD,12.739729522837457,0.7838,USD,22.373145979703374,5.04701,Electronic technology,Buy
GRVY,"GRAVITY Co., Ltd.",61.46,USD,-2.614482649342416,39014,1.5722512603721273,438545083,USD,6.866041803983779,8.9513,USD,-43.07128729243117,0,Technology services,
MFH,Mercurity Fintech Holding Inc. - American,7.03,USD,2.92825768667643,63807,0.6858902695962505,437897977.44363105,USD,,-0.2274,USD,-275.2475247524753,0,Technology services,
AMCX,AMC Networks Inc.,9.91,USD,0.10101010101009886,166495,0.25664404329013674,437236908.77878785,USD,15.712700174409386,0.6307,USD,,0,Consumer services,Sell
SOHU,Sohu.com Limited,12.86,USD,-2.427921092564494,31074,0.5035007186154621,435581665,USD,,-2.8006,USD,-58.494623655914005,0,Technology services,Strong buy
ITIC,Investors Title Company,230.53,USD,-2.631356648082442,4762,0.7945671761329507,434340894.34055585,USD,15.260823513835563,15.106,USD,22.448648736280653,0.777158,Finance,
BWMN,Bowman Consulting Group Ltd.,24.72,USD,-0.9218436873747512,30354,0.4008806325551419,433337151.3907815,USD,,-0.7889,USD,-944.6466809421843,0,Industrial services,Strong buy
SIGA,SIGA Technologies Inc.,6.065,USD,0.9151414309484294,308209,0.6768690384501778,433069344.03577375,USD,5.036538780933401,1.2042,USD,,9.98336,Health technology,
KALV,"KalVista Pharmaceuticals, Inc.",8.75,USD,3.3057851239669347,159364,0.36651613265269517,432407373.9669421,USD,,-3.6402,USD,-19.159383285868607,0,Health technology,Strong buy
GLUE,"Monte Rosa Therapeutics, Inc.",7.02,USD,1.1527377521613713,298842,0.22485152517520418,431285898.00864553,USD,,-1.832,USD,31.913628423830232,0,Health technology,Strong buy
RNAC,"Cartesian Therapeutics, Inc.",16.755,USD,-6.448911222780576,79434,0.45644116785133515,431027523.1164154,USD,,-52.639,USD,-442.088894381282,0,Health technology,Buy
TKNO,"Alpha Teknova, Inc.",8.08,USD,-3.233532934131732,110884,0.2660663433418148,430726121.1688623,USD,,-0.7372,USD,46.463326071169206,0,Health technology,Buy
MERC,Mercer International Inc.,6.435,USD,-1.000000000000006,118696,0.29822186444442433,430313426.73,USD,,-2.8358,USD,-39.74276844232,4.61538,Process industries,Neutral
LSAK,"Lesaka Technologies, Inc.",5.415,USD,-0.6422018348623879,6904,0.4726954045023826,428993767.10091734,USD,,-0.2514,USD,45.63148788927335,0,Technology services,Strong buy
CLPT,ClearPoint Neuro Inc.,15.55,USD,1.1053315994798434,127735,0.6413375126839072,428942081.96684,USD,,-0.6912,USD,22.249718785151853,0,Health technology,Strong buy
BIOX,Bioceres Crop Solutions Corp.,6.773543,USD,11.406957236842105,213717,1.489306694726866,425735532.96027434,USD,490.8364492753623,0.0138,USD,-93.51198871650212,0,Process industries,Strong buy
AENT,Alliance Entertainment Holding Corporation,8.33,USD,-8.057395143487863,124625,0.9331850720340252,424474917.6600442,USD,50.27157513578757,0.1657,USD,,0,Distribution services,Strong buy
POET,POET Technologies Inc.,5.98,USD,0.5042016806722731,1834632,0.46283043955410225,422850252.40093786,USD,,-0.593383245,USD,-9.99013619754697,0,Electronic technology,Strong buy
RDUS,"Radius Recycling, Inc.",14.95,USD,-1.7739816031537539,83040,0.3133387443130947,420921562.1222076,USD,,-9.3609,USD,-897.6446765426836,4.92773,Non-energy minerals,Neutral
DHIL,"Diamond Hill Investment Group, Inc.",154.61,USD,-0.31592520954221837,5749,0.29039606811098595,420918935.51766604,USD,8.777527349937268,17.6143,USD,21.404251213056895,3.86847,Finance,
UNTY,"Unity Bancorp, Inc.",41.985,USD,-3.7262095849575787,24010,0.45965172910221463,419262418.9141252,USD,10.776437371663244,3.896,USD,2.2491667322783013,1.19239,Finance,Strong buy
NRIM,Northrim BanCorp Inc,75.94,USD,-2.5660764690787787,127431,2.185548020622164,417817536.39568895,USD,12.948438139407994,5.8648,USD,22.19097026897515,3.15627,Finance,Strong buy
MTLS,Materialise NV,7.0756,USD,0.5056818181818129,89745,0.657420030195391,415832987,USD,38.51714752313554,0.1837,USD,243.36448598130843,0,Technology services,Strong buy
VLGEA,"Village Super Market, Inc.",31.19,USD,-2.195045468798994,14723,0.7416381221035664,415270911.25932896,USD,8.755825051934199,3.5622,USD,2.5034530386740257,3.13578,Retail trade,
BSVN,Bank7 Corp.,44.43,USD,-4.779254179168446,9195,0.20796392125642324,415117684.6973854,USD,11.701651347151623,3.7969,USD,-1.2792179090507245,1.92885,Finance,Buy
QTRX,Quanterix Corporation,10.76,USD,1.2229539040451458,152879,0.33241336333074806,414521714.9840075,USD,,-0.9353,USD,9.35258771079667,0,Health technology,Strong buy
CDXC,ChromaDex Corporation,5.41,USD,1.9792648444863417,265019,0.4772948220646402,413233437.3138549,USD,286.2433862433862,0.0189,USD,,0,Health technology,Strong buy
NETD,Nabors Energy Transition Corp. II,10.83,USD,0.27777777777777185,5532,0.10129252335935225,412893757.0194444,USD,26.793666501731817,0.4042,USD,,0,Finance,
RWAY,Runway Growth Finance Corp.,11.045,USD,0.7755474452554659,174714,0.23733400855583708,412502378.66012776,USD,10.57747557939092,1.0442,USD,-37.43559017375674,16.3321,Finance,Buy
OFLX,"Omega Flex, Inc.",40.79,USD,-2.811532046700023,10509,0.45211278512489134,411747414.45913744,USD,22.597086034014737,1.8051,USD,-17.382946587944524,3.21658,Producer manufacturing,
USAP,"Universal Stainless & Alloy Products, Inc.",43.625,USD,-0.9198273904156282,234298,1.1141407205503893,410730775.9936407,USD,16.05926743972023,2.7165,USD,,0,Non-energy minerals,Neutral
PERI,Perion Network Ltd,8.68,USD,2.4793388429751957,192171,0.5993280400294283,410624766.1487603,USD,9.308310991957104,0.9325,USD,-60.425242965666506,0,Technology services,Neutral
AURA,"Aura Biosciences, Inc.",8.215,USD,-0.06082725060828201,76242,0.3880657638164635,410351303.6636253,USD,,-1.7307,USD,11.259806183664054,0,Health technology,Strong buy
CRMT,"America's Car-Mart, Inc.",49.57,USD,-3.2780487804878042,40370,0.31681182303740685,409081982.64331704,USD,,-0.8126,USD,74.01841667732447,0,Retail trade,Neutral
NRC,National Research Corporation,17.4155,USD,-1.2726757369614456,29058,0.23644651595757665,408846958.2312642,USD,15.496974550631787,1.1238,USD,-3.3040784718637064,2.72109,Health services,
TCMD,"Tactile Systems Technology, Inc.",17.02,USD,-0.6421482778750697,87938,0.32634439208531907,408430441.29713947,USD,26.486150015561783,0.6426,USD,-39.932697700504775,0,Health technology,Buy
BSRR,Sierra Bancorp,28.36,USD,-1.9363762102351392,17230,0.2971166066283042,408202429.3167358,USD,11.229904173596262,2.5254,USD,4.997505404955933,3.25035,Finance,Neutral
ALNT,Allient Inc.,24.21,USD,-0.2883031301482713,57172,0.605096518885188,407826634.4443987,USD,27.586599817684593,0.8776,USD,-39.40063527137136,0.494234,Producer manufacturing,Buy
CWCO,Consolidated Water Co. Ltd.,25.7025,USD,-0.724217844727694,31799,0.2837392657524859,406996431.87282735,USD,11.178888308977037,2.2992,USD,71.59489514142845,1.52569,Utilities,Strong buy
LE,"Lands' End, Inc.",13.12,USD,-0.15220700152208028,45240,0.37643252796409415,405796860.22526634,USD,,-0.665,USD,83.06034592556742,0,Retail trade,Strong buy
GHRS,GH Research PLC,7.73,USD,10.428571428571434,131601,1.8259809022719138,402177559.74571437,USD,,-0.7963,USD,-1.284660391757822,0,Health technology,Strong buy
NVEC,NVE Corporation,83,USD,1.928036350239461,18613,0.6736908398604334,401223672.63907653,USD,24.912206981420894,3.3317,USD,-25.355110453914055,4.91219,Electronic technology,
DCTH,"Delcath Systems, Inc.",12.475,USD,3.6129568106312333,308652,0.9595463596386918,398872947.7740864,USD,,-1.3556,USD,59.523454062285396,0,Health technology,Strong buy
CARE,"Carter Bankshares, Inc.",17.265,USD,-1.847640704945988,53597,0.6286160641505761,398338322.4363275,USD,27.703786906290116,0.6232,USD,-63.59600443951165,0,Finance,Strong buy
ANAB,"AnaptysBio, Inc.",12.91,USD,-2.492447129909366,128211,0.2066604061350631,392834282.00679755,USD,,-6.0697,USD,-12.123619167251633,0,Health technology,Buy
LAND,Gladstone Land Corporation,10.73,USD,-1.1059907834101312,132411,0.32401215091447527,392603554,USD,,-0.2591,USD,11.84076216400136,5.15668,Finance,Buy
FMAO,"Farmers & Merchants Bancorp, Inc.",28.11,USD,-4.550084889643463,6751,0.2656754831626047,385092447.7059423,USD,16.688435051056757,1.6844,USD,-5.804719829996651,2.9966,Finance,Neutral
CADL,"Candel Therapeutics, Inc.",8.6558,USD,-0.27880184331797747,987085,0.2652355498640066,384971393.8907373,USD,,-1.7412,USD,-57.7031066026628,0,Health technology,Strong buy
RGNX,REGENXBIO Inc.,7.76,USD,0.3880983182406127,401886,0.17872752597620917,384469749.1228978,USD,,-5.0344,USD,15.842262750539113,0,Health technology,Strong buy
CYRX,"CryoPort, Inc.",7.765,USD,-0.19280205655527724,166450,0.6616819561775336,383828465.2776349,USD,,-3.3864,USD,-201.6837416481069,0,Transportation,Buy
CDZI,"Cadiz, Inc.",5.095,USD,-2.019230769230777,336943,0.5187578067397268,383063039.47019225,USD,,-0.5101,USD,13.834459459459456,0,Finance,Strong buy
SHYF,"The Shyft Group, Inc.",11.09,USD,-5.536626916524705,198872,0.541913171052585,382543480.7282795,USD,,-0.1119,USD,-113.71155495650042,1.70358,Producer manufacturing,Neutral
ZIMV,ZimVie Inc.,13.79,USD,-1.1469534050179222,58203,0.39395613098163124,380588428.6681004,USD,,-12.8825,USD,-280.7335382432912,0,Health technology,Neutral
KRRO,"Korro Bio, Inc.",40.4,USD,6.12030470186498,91552,0.9757407687667461,378477754.7255056,USD,,-12.0168,USD,85.53700059576465,0,Health technology,Strong buy
ZBIO,"Zenas BioPharma, Inc.",9.04,USD,10.378510378510375,116553,0.17768214237529983,377790934.71062267,USD,,,,,0,Health technology,Strong buy
ETON,"Eton Pharmaceuticals, Inc.",14.175,USD,6.418918918918921,361184,2.5357545292112627,377548226.1486487,USD,,-0.2135,USD,-352.06611570247935,0,Health technology,Strong buy
BMRC,Bank of Marin Bancorp,23.4,USD,-1.5565839293226797,23298,0.3701855853565527,376339399.2848128,USD,,-0.8557,USD,-142.584851199363,4.20698,Finance,Buy
APEI,"American Public Education, Inc.",21.085,USD,-2.2484932777005073,86656,0.5633747876519918,373458638.277237,USD,37.752909579230085,0.5585,USD,,0,Consumer services,Buy
FBIZ,"First Business Financial Services, Inc.",44.92,USD,-2.9596025059408024,12838,0.2884477118308948,372612139.44782895,USD,9.580072085137239,4.6889,USD,6.3218521121970115,2.16029,Finance,Strong buy
CTNM,"Contineum Therapeutics, Inc.",14.34,USD,-2.116040955631403,47142,0.2686424784721878,369653530.6238908,USD,,-1.1239,USD,,0,Health technology,Strong buy
NIPG,NIP Group Inc.,6.91,USD,4.855842185128988,54551,0.9562751006656113,369406765,USD,,,,,0,Consumer services,
LGTY,"Logility Supply Chain Solutions, Inc.",10.89,USD,-1.7148014440433168,61386,0.27909653941387275,366775824.1110108,USD,36.13138686131387,0.3014,USD,11.588300629396517,3.97112,Technology services,Buy
IGMS,"IGM Biosciences, Inc.",6.16,USD,0.8183306055646452,166844,0.6635407345542763,366299363.1162029,USD,,-3.6485,USD,26.888163036290415,0,Health technology,Buy
RRBI,"Red River Bancshares, Inc.",54,USD,0.03705075954057638,2691,0.32004091195604345,365970842.75657654,USD,11.371054349428288,4.7489,USD,-7.119247393846933,0.666914,Finance,Strong buy
LWAY,"Lifeway Foods, Inc.",24.7,USD,-0.4032258064516186,57266,0.9056619290191061,365966801.03225803,USD,28.561517113783534,0.8648,USD,61.22296793437734,0,Consumer non-durables,Buy
LOVE,The Lovesac Company,23.71,USD,0.21132713440406048,99396,0.24266518620297683,365913026.8233306,USD,69.2464953271028,0.3424,USD,-73.13245448838668,0,Consumer durables,Strong buy
BWB,"Bridgewater Bancshares, Inc.",13.31,USD,-1.480384900074014,24245,0.30743694340852407,365035935.9689119,USD,12.65810746552544,1.0515,USD,-26.750261233019845,0,Finance,Strong buy
PNRG,PrimeEnergy Resources Corporation,212.52,USD,-3.219636595473379,13394,0.8567170479912499,365003087.41855276,USD,8.777828259881872,24.211,USD,79.70147481240119,0,Energy minerals,
GPAT,GP-Act III Acquisition Corp.,10.15,USD,0.09861932938855805,157729,6.142621252599522,364765637.0118343,USD,,,,,0,Finance,
KMDA,Kamada Ltd.,6.3,USD,3.448275862068965,36829,1.123304550986235,362159385.5144766,USD,22.967191388974367,0.274304328,USD,128.47244103617476,0,Health technology,Strong buy
ANGO,"AngioDynamics, Inc.",8.91,USD,-2.7292576419213974,290929,0.7156132777429313,362051167.49999994,USD,,-6.0358,USD,-4094.5731303772336,0,Health technology,Strong buy
HBCP,"Home Bancorp, Inc.",44.742,USD,-3.176801558104314,5431,0.22366638250204887,361339978.3312703,USD,9.913806474485387,4.5131,USD,-12.23747666459242,2.18567,Finance,Neutral
EWCZ,"European Wax Center, Inc.",6.3375,USD,-4.985007496251868,694383,0.7754120901362688,360875970.8039731,USD,27.747373029772334,0.2284,USD,57.95297372060856,0,Consumer services,Buy
CWBC,Community West Bancshares,19,USD,-1.9101703665462106,24225,0.4119337505101347,359967259.2669076,USD,28.94576477757465,0.6564,USD,-71.76409859336688,2.47806,Finance,Buy
ZUMZ,Zumiez Inc.,18.75,USD,-2.1909233176838896,75141,0.268841075679151,359489752.543036,USD,,-2.5777,USD,-180.21524078704206,0,Retail trade,Neutral
IBEX,IBEX Limited,21.44,USD,-0.23266635644484485,95092,0.7758590444953024,359437493.57654727,USD,11.345115885278867,1.8898,USD,40.65197975587973,0,Commercial services,Neutral
ENGN,enGene Holdings Inc.,7.035,USD,5.789473684210523,66483,0.5770843279371555,358620927.93157893,USD,,-1.5011,USD,-79105.26315789473,0,Health technology,Strong buy
ATOM,Atomera Incorporated,12.46,USD,7.4137931034482865,640301,0.6249965226508908,358575506.2448277,USD,,-0.6979,USD,12.969198154383339,0,Commercial services,Strong buy
DOYU,DouYu International Holdings Limited,10.97,USD,-2.1409455842997343,16363,0.24626938677221946,358469626,USD,,-0.8563,USD,-236.96417146513116,0,Commercial services,Sell
BBCP,"Concrete Pumping Holdings, Inc.",6.69,USD,0.4504504504504542,24843,0.2843102361069308,358137503.7747748,USD,25.73076923076923,0.26,USD,-49.661181026137456,0,Industrial services,Neutral
WTBA,West Bancorporation,21.275,USD,-1.7321016166281757,11627,0.3597084465124337,358114241.0831408,USD,16.67319749216301,1.276,USD,-24.88815634565576,4.61894,Finance,Neutral
RBB,RBB Bancorp,20.2081,USD,-1.3757930697901255,16238,0.3637585546433092,357550327.9173353,USD,10.907967181258773,1.8526,USD,-26.466619036278484,3.12347,Finance,Neutral
ZEUS,"Olympic Steel, Inc.",31.995,USD,-2.4839987808594977,34234,0.3372681613890317,356185685.17113686,USD,14.060028124450696,2.2756,USD,-35.86968774659002,1.82871,Producer manufacturing,Buy
SAGE,"Sage Therapeutics, Inc.",5.81,USD,6.998158379373848,321055,0.17625906192440824,355416650.44383055,USD,,-5.5788,USD,49.198659576018066,0,Health technology,Neutral
PKOH,Park-Ohio Holdings Corp.,25.29,USD,-3.7304910544347183,23470,0.5865183252615217,355119432.4682147,USD,20.486026731470233,1.2345,USD,,1.90331,Producer manufacturing,Neutral
YMAB,"Y-mAbs Therapeutics, Inc.",7.92,USD,1.14942528735632,264027,0.5668658294943194,354729462.62068963,USD,,-0.541,USD,-22.287522603978303,0,Health technology,Strong buy
PMTS,CPI Card Group Inc.,31.53,USD,5.486784877885582,20863,0.4931358552289466,351856445.2994312,USD,23.99908661896788,1.3138,USD,-53.83371986787546,0,Finance,Strong buy
WEYS,"Weyco Group, Inc.",36.79,USD,-2.023968042609848,13308,0.5825319215061436,351686445.16937417,USD,12.188576729393056,3.0184,USD,-9.528519617540384,2.74301,Consumer non-durables,
CRVS,"Corvus Pharmaceuticals, Inc.",5.43,USD,1.4953271028037398,663771,0.2543776188808406,348916849.7383177,USD,,-0.9262,USD,-44.854551141695346,0,Health technology,Strong buy
GILT,Gilat Satellite Networks Ltd.,6.1,USD,-0.8130081300813123,218816,0.7133640348675189,347803904.32520324,USD,21.01998621640248,0.2902,USD,17.063331988705123,0,Electronic technology,Strong buy
DSGN,"Design Therapeutics, Inc.",6.14,USD,-0.4862236628849311,53802,0.2610183996576808,347653168.8816856,USD,,-0.8463,USD,34.58803524501469,0,Health technology,Buy
PDYN,Palladyne AI Corp.,11.5358,USD,-5.983700081499588,7048655,0.3271865696786653,347370615.458533,USD,,-2.1599,USD,67.93735619386922,0,Producer manufacturing,
USCB,"USCB Financial Holdings, Inc.",17.4334,USD,-1.783661971830992,17582,0.6287436927159138,345889698.4628845,USD,16.785480454457925,1.0386,USD,12.952691680261012,1.12676,Finance,Buy
OB,Outbrain Inc.,6.95,USD,-3.203342618384395,249005,0.5424882893509073,345063048.32172704,USD,,-0.0566,USD,-18.658280922431864,0,Technology services,Buy
PAMT,PAMT CORP,15.81,USD,-3.479853479853471,6030,0.1967598257549802,344381839.45238096,USD,,-0.1108,USD,-106.38395943765843,0,Transportation,Neutral
FRBA,First Bank,13.7,USD,-2.6297085998578607,45211,0.5913488268653397,344341317.0007107,USD,8.610936517913261,1.591,USD,42.677786745583354,1.70576,Finance,Strong buy
NPCE,"Neuropace, Inc.",11.44,USD,2.234137622877569,15106,0.21192569553463328,341462258.8882931,USD,,-0.9925,USD,33.802441139198294,0,Health technology,Strong buy
LOCO,"El Pollo Loco Holdings, Inc.",11.37,USD,-1.4731369150779892,81470,0.48136860651853564,340409000.5658579,USD,14.419784400760937,0.7885,USD,0.15241966213641292,0,Consumer services,Neutral
NECB,"NorthEast Community Bancorp, Inc.",24.16,USD,-1.2264922322158656,33260,0.3338901515455716,338737713.7792314,USD,6.7155881698910385,3.5976,USD,25.975208347923523,1.67621,Finance,Neutral
HEAR,Turtle Beach Corporation,16.83,USD,-2.772963604852689,81335,0.5086378062317277,337934992.35181975,USD,60.56135300467794,0.2779,USD,,0,Consumer durables,Strong buy
JFIN,Jiayin Group Inc.,6.51,USD,2.1978021978021927,46123,0.18422104768306774,337816930,USD,2.172244652807901,2.9969,USD,-22.50866215028184,13.7363,Finance,
JUNS,"Jupiter Neurosciences, Inc.",10.2,USD,-4.672897196261683,415600,1.374729585794902,337659354.8411215,USD,,,,,0,Health technology,
JOUT,Johnson Outdoors Inc.,32.94,USD,-0.1818181818181887,25162,0.3299562278877399,335600977.95818174,USD,,-2.6062,USD,-236.68642156605654,4,Consumer durables,
CRNC,Cerence Inc.,7.8,USD,-0.6369426751592334,1257654,0.6489371401645585,335309661.0955414,USD,,-14.1218,USD,-910.8661417322834,0,Technology services,Neutral
NEWT,"NewtekOne, Inc.",12.6803,USD,-0.7024275646045324,58261,0.2941620488999407,333556033.25286615,USD,7.122163558750843,1.7804,USD,77.34834146827373,5.95145,Finance,Neutral
RCEL,"Avita Medical, Inc.",12.71,USD,-0.7031249999999989,58137,0.3773167333094929,333226063.3984375,USD,,-2.2262,USD,-66.93161367726455,0,Health technology,Buy
SNBR,Sleep Number Corporation,14.89,USD,-2.2965879265091838,125636,0.37637892414632745,333104189.02296585,USD,,-1.8146,USD,-1035.3608247422678,0,Consumer durables,Neutral
ACNB,ACNB Corporation,38.8,USD,-2.5859904594526766,4816,0.23913561611186143,331686664.85563654,USD,11.278741897037875,3.4401,USD,-22.36815381490759,3.16344,Finance,Strong buy
VYGR,"Voyager Therapeutics, Inc.",6.02,USD,6.172839506172833,336849,0.8861749198993885,328846040.8641975,USD,8.352990148466768,0.7207,USD,-41.33496133496133,0,Health technology,Strong buy
MTRX,Matrix Service Company,11.89,USD,-0.6683375104427741,71050,0.4649863023739497,327627509.69089395,USD,,-1.1296,USD,37.739072920685665,0,Industrial services,Strong buy
BTMD,Biote Corp.,6.02,USD,-2.588996763754048,41388,0.324704464647162,327109549.4854369,USD,29.669788072942335,0.2029,USD,,0,Health services,Strong buy
